N;TEMPO;TIPO;DISPOSITIVO;EXECUTANDO;FILA;PROCESSO
20;88;RUN;CPU ;true;14;P15
20;88;RUN;D3  ;true;0;P16
20;89;RUN;CPU ;true;14;P15
20;89;RUN;D3  ;true;0;P16
20;90;RUN;CPU ;true;14;P15
20;90;FIM;CPU ;true;14;P15
20;90;INI;CPU ;true;13;P14
20;90;INI;D2  ;true;0;P15
20;90;RUN;D3  ;true;0;P16
20;90;FIM;D3  ;true;0;P16
20;91;RUN;CPU ;true;13;P14
20;91;RUN;D2  ;true;0;P15
20;92;RUN;CPU ;true;13;P14
20;92;RUN;D2  ;true;0;P15
20;93;RUN;CPU ;true;13;P14
20;93;RUN;D2  ;true;0;P15
20;94;RUN;CPU ;true;13;P14
20;94;RUN;D2  ;true;0;P15
20;95;RUN;CPU ;true;13;P14
20;95;RUN;D2  ;true;0;P15
20;96;RUN;CPU ;true;13;P14
20;96;RUN;D2  ;true;0;P15
20;97;RUN;CPU ;true;13;P14
20;97;RUN;D2  ;true;0;P15
20;98;RUN;CPU ;true;13;P14
20;98;RUN;D2  ;true;0;P15
20;99;RUN;CPU ;true;13;P14
20;99;RUN;D2  ;true;0;P15
20;100;RUN;CPU ;true;13;P14
20;100;RUN;D2  ;true;0;P15
20;101;RUN;CPU ;true;13;P14
20;101;RUN;D2  ;true;0;P15
20;102;RUN;CPU ;true;13;P14
20;102;RUN;D2  ;true;0;P15
20;103;RUN;CPU ;true;13;P14
20;103;RUN;D2  ;true;0;P15
20;104;RUN;CPU ;true;13;P14
20;104;RUN;D2  ;true;0;P15
20;105;RUN;CPU ;true;13;P14
20;105;FIM;CPU ;true;13;P14
20;105;INI;CPU ;true;12;P13
20;105;RUN;D2  ;true;0;P15
20;105;INI;D3  ;true;0;P14
20;106;RUN;CPU ;true;12;P13
20;106;RUN;D2  ;true;0;P15
20;106;RUN;D3  ;true;0;P14
20;107;RUN;CPU ;true;12;P13
20;107;RUN;D2  ;true;0;P15
20;107;RUN;D3  ;true;0;P14
20;108;RUN;CPU ;true;12;P13
20;108;RUN;D2  ;true;0;P15
20;108;RUN;D3  ;true;0;P14
20;109;RUN;CPU ;true;12;P13
20;109;RUN;D2  ;true;0;P15
20;109;RUN;D3  ;true;0;P14
20;110;RUN;CPU ;true;12;P13
20;110;RUN;D2  ;true;0;P15
20;110;RUN;D3  ;true;0;P14
20;111;RUN;CPU ;true;12;P13
20;111;RUN;D2  ;true;0;P15
20;111;RUN;D3  ;true;0;P14
20;112;RUN;CPU ;true;12;P13
20;112;RUN;D2  ;true;0;P15
20;112;RUN;D3  ;true;0;P14
20;113;RUN;CPU ;true;12;P13
20;113;RUN;D2  ;true;0;P15
20;113;RUN;D3  ;true;0;P14
20;114;RUN;CPU ;true;12;P13
20;114;RUN;D2  ;true;0;P15
20;114;RUN;D3  ;true;0;P14
20;115;RUN;CPU ;true;12;P13
20;115;RUN;D2  ;true;0;P15
20;115;FIM;D2  ;true;0;P15
20;115;RUN;D3  ;true;0;P14
20;116;RUN;CPU ;true;12;P13
20;116;RUN;D3  ;true;0;P14
20;117;RUN;CPU ;true;12;P13
20;117;RUN;D3  ;true;0;P14
20;118;RUN;CPU ;true;12;P13
20;118;RUN;D3  ;true;0;P14
20;119;RUN;CPU ;true;12;P13
20;119;RUN;D3  ;true;0;P14
20;120;RUN;CPU ;true;12;P13
20;120;FIM;CPU ;true;12;P13
20;120;INI;CPU ;true;11;P12
20;120;INI;D1  ;true;0;P13
20;120;RUN;D3  ;true;0;P14
20;120;FIM;D3  ;true;0;P14
20;121;RUN;CPU ;true;11;P12
20;121;RUN;D1  ;true;0;P13
20;122;RUN;CPU ;true;11;P12
20;122;RUN;D1  ;true;0;P13
20;123;RUN;CPU ;true;11;P12
20;123;RUN;D1  ;true;0;P13
20;124;RUN;CPU ;true;11;P12
20;124;RUN;D1  ;true;0;P13
20;125;RUN;CPU ;true;11;P12
20;125;RUN;D1  ;true;0;P13
20;126;RUN;CPU ;true;11;P12
20;126;RUN;D1  ;true;0;P13
20;127;RUN;CPU ;true;11;P12
20;127;RUN;D1  ;true;0;P13
20;128;RUN;CPU ;true;11;P12
20;128;RUN;D1  ;true;0;P13
20;129;RUN;CPU ;true;11;P12
20;129;RUN;D1  ;true;0;P13
20;130;RUN;CPU ;true;11;P12
20;130;RUN;D1  ;true;0;P13
20;131;RUN;CPU ;true;11;P12
20;131;RUN;D1  ;true;0;P13
20;132;RUN;CPU ;true;11;P12
20;132;RUN;D1  ;true;0;P13
20;133;RUN;CPU ;true;11;P12
20;133;RUN;D1  ;true;0;P13
20;134;RUN;CPU ;true;11;P12
20;134;RUN;D1  ;true;0;P13
20;135;RUN;CPU ;true;11;P12
20;135;FIM;CPU ;true;11;P12
20;135;INI;CPU ;true;10;P11
20;135;RUN;D1  ;true;0;P13
20;135;FIM;D1  ;true;0;P13
20;135;INI;D2  ;true;0;P12
20;136;RUN;CPU ;true;10;P11
20;136;RUN;D2  ;true;0;P12
20;137;RUN;CPU ;true;10;P11
20;137;RUN;D2  ;true;0;P12
20;138;RUN;CPU ;true;10;P11
20;138;RUN;D2  ;true;0;P12
20;139;RUN;CPU ;true;10;P11
20;139;RUN;D2  ;true;0;P12
20;140;RUN;CPU ;true;10;P11
20;140;RUN;D2  ;true;0;P12
20;141;RUN;CPU ;true;10;P11
20;141;RUN;D2  ;true;0;P12
20;142;RUN;CPU ;true;10;P11
20;142;RUN;D2  ;true;0;P12
20;143;RUN;CPU ;true;10;P11
20;143;RUN;D2  ;true;0;P12
20;144;RUN;CPU ;true;10;P11
20;144;RUN;D2  ;true;0;P12
20;145;RUN;CPU ;true;10;P11
20;145;RUN;D2  ;true;0;P12
20;146;RUN;CPU ;true;10;P11
20;146;RUN;D2  ;true;0;P12
20;147;RUN;CPU ;true;10;P11
20;147;RUN;D2  ;true;0;P12
20;148;RUN;CPU ;true;10;P11
20;148;RUN;D2  ;true;0;P12
20;149;RUN;CPU ;true;10;P11
20;149;RUN;D2  ;true;0;P12
20;150;RUN;CPU ;true;10;P11
20;150;FIM;CPU ;true;10;P11
20;150;INI;CPU ;true;9;P10
20;150;RUN;D2  ;true;0;P12
20;151;RUN;CPU ;true;9;P10
20;151;RUN;D2  ;true;0;P12
20;152;RUN;CPU ;true;9;P10
20;152;RUN;D2  ;true;0;P12
20;153;RUN;CPU ;true;9;P10
20;153;RUN;D2  ;true;0;P12
20;154;RUN;CPU ;true;9;P10
20;154;RUN;D2  ;true;0;P12
20;155;RUN;CPU ;true;9;P10
20;155;RUN;D2  ;true;0;P12
20;156;RUN;CPU ;true;9;P10
20;156;RUN;D2  ;true;0;P12
20;157;RUN;CPU ;true;9;P10
20;157;RUN;D2  ;true;0;P12
20;158;RUN;CPU ;true;9;P10
20;158;RUN;D2  ;true;0;P12
20;159;RUN;CPU ;true;9;P10
20;159;RUN;D2  ;true;0;P12
20;160;RUN;CPU ;true;9;P10
20;160;RUN;D2  ;true;0;P12
20;160;FIM;D2  ;true;0;P12
20;161;RUN;CPU ;true;9;P10
20;162;RUN;CPU ;true;9;P10
20;163;RUN;CPU ;true;9;P10
20;164;RUN;CPU ;true;9;P10
20;165;RUN;CPU ;true;9;P10
20;165;FIM;CPU ;true;9;P10
20;165;INI;CPU ;true;8;P9
20;165;INI;D2  ;true;0;P10
20;166;RUN;CPU ;true;8;P9
20;166;RUN;D2  ;true;0;P10
20;167;RUN;CPU ;true;8;P9
20;167;RUN;D2  ;true;0;P10
20;168;RUN;CPU ;true;8;P9
20;168;RUN;D2  ;true;0;P10
20;169;RUN;CPU ;true;8;P9
20;169;RUN;D2  ;true;0;P10
20;170;RUN;CPU ;true;8;P9
20;170;RUN;D2  ;true;0;P10
20;171;RUN;CPU ;true;8;P9
20;171;RUN;D2  ;true;0;P10
20;172;RUN;CPU ;true;8;P9
20;172;RUN;D2  ;true;0;P10
20;173;RUN;CPU ;true;8;P9
20;173;RUN;D2  ;true;0;P10
20;174;RUN;CPU ;true;8;P9
20;174;RUN;D2  ;true;0;P10
20;175;RUN;CPU ;true;8;P9
20;175;RUN;D2  ;true;0;P10
20;176;RUN;CPU ;true;8;P9
20;176;RUN;D2  ;true;0;P10
20;177;RUN;CPU ;true;8;P9
20;177;RUN;D2  ;true;0;P10
20;178;RUN;CPU ;true;8;P9
20;178;RUN;D2  ;true;0;P10
20;179;RUN;CPU ;true;8;P9
20;179;RUN;D2  ;true;0;P10
20;180;RUN;CPU ;true;8;P9
20;180;FIM;CPU ;true;8;P9
20;180;INI;CPU ;true;7;P8
20;180;INI;D1  ;true;0;P9
20;180;RUN;D2  ;true;0;P10
20;181;RUN;CPU ;true;7;P8
20;181;RUN;D1  ;true;0;P9
20;181;RUN;D2  ;true;0;P10
20;182;RUN;CPU ;true;7;P8
20;182;RUN;D1  ;true;0;P9
20;182;RUN;D2  ;true;0;P10
20;183;RUN;CPU ;true;7;P8
20;183;RUN;D1  ;true;0;P9
20;183;RUN;D2  ;true;0;P10
20;184;RUN;CPU ;true;7;P8
20;184;RUN;D1  ;true;0;P9
20;184;RUN;D2  ;true;0;P10
20;185;RUN;CPU ;true;7;P8
20;185;RUN;D1  ;true;0;P9
20;185;RUN;D2  ;true;0;P10
20;186;RUN;CPU ;true;7;P8
20;186;RUN;D1  ;true;0;P9
20;186;RUN;D2  ;true;0;P10
20;187;RUN;CPU ;true;7;P8
20;187;RUN;D1  ;true;0;P9
20;187;RUN;D2  ;true;0;P10
20;188;RUN;CPU ;true;7;P8
20;188;RUN;D1  ;true;0;P9
20;188;RUN;D2  ;true;0;P10
20;189;RUN;CPU ;true;7;P8
20;189;RUN;D1  ;true;0;P9
20;189;RUN;D2  ;true;0;P10
20;190;RUN;CPU ;true;7;P8
20;190;RUN;D1  ;true;0;P9
20;190;RUN;D2  ;true;0;P10
20;190;FIM;D2  ;true;0;P10
20;191;RUN;CPU ;true;7;P8
20;191;RUN;D1  ;true;0;P9
20;192;RUN;CPU ;true;7;P8
20;192;RUN;D1  ;true;0;P9
20;193;RUN;CPU ;true;7;P8
20;193;RUN;D1  ;true;0;P9
20;194;RUN;CPU ;true;7;P8
20;194;RUN;D1  ;true;0;P9
20;195;RUN;CPU ;true;7;P8
20;195;FIM;CPU ;true;7;P8
20;195;INI;CPU ;true;6;P7
20;195;RUN;D1  ;true;0;P9
20;195;FIM;D1  ;true;0;P9
20;195;INI;D3  ;true;0;P8
20;196;RUN;CPU ;true;6;P7
20;196;RUN;D3  ;true;0;P8
20;197;RUN;CPU ;true;6;P7
20;197;RUN;D3  ;true;0;P8
20;198;RUN;CPU ;true;6;P7
20;198;RUN;D3  ;true;0;P8
20;199;RUN;CPU ;true;6;P7
20;199;RUN;D3  ;true;0;P8
20;200;RUN;CPU ;true;6;P7
20;200;RUN;D3  ;true;0;P8
20;201;RUN;CPU ;true;6;P7
20;201;RUN;D3  ;true;0;P8
20;202;RUN;CPU ;true;6;P7
20;202;RUN;D3  ;true;0;P8
20;203;RUN;CPU ;true;6;P7
20;203;RUN;D3  ;true;0;P8
20;204;RUN;CPU ;true;6;P7
20;204;RUN;D3  ;true;0;P8
20;205;RUN;CPU ;true;6;P7
20;205;RUN;D3  ;true;0;P8
20;206;RUN;CPU ;true;6;P7
20;206;RUN;D3  ;true;0;P8
20;207;RUN;CPU ;true;6;P7
20;207;RUN;D3  ;true;0;P8
20;208;RUN;CPU ;true;6;P7
20;208;RUN;D3  ;true;0;P8
20;209;RUN;CPU ;true;6;P7
20;209;RUN;D3  ;true;0;P8
20;210;RUN;CPU ;true;6;P7
20;210;FIM;CPU ;true;6;P7
20;210;INI;CPU ;true;5;P6
20;210;RUN;D3  ;true;1;P8
20;210;FIM;D3  ;true;1;P8
20;210;INI;D3  ;true;0;P7
20;211;RUN;CPU ;true;5;P6
20;211;RUN;D3  ;true;0;P7
20;212;RUN;CPU ;true;5;P6
20;212;RUN;D3  ;true;0;P7
20;213;RUN;CPU ;true;5;P6
20;213;RUN;D3  ;true;0;P7
20;214;RUN;CPU ;true;5;P6
20;214;RUN;D3  ;true;0;P7
20;215;RUN;CPU ;true;5;P6
20;215;RUN;D3  ;true;0;P7
20;216;RUN;CPU ;true;5;P6
20;216;RUN;D3  ;true;0;P7
20;217;RUN;CPU ;true;5;P6
20;217;RUN;D3  ;true;0;P7
20;218;RUN;CPU ;true;5;P6
20;218;RUN;D3  ;true;0;P7
20;219;RUN;CPU ;true;5;P6
20;219;RUN;D3  ;true;0;P7
20;220;RUN;CPU ;true;5;P6
20;220;RUN;D3  ;true;0;P7
20;221;RUN;CPU ;true;5;P6
20;221;RUN;D3  ;true;0;P7
20;222;RUN;CPU ;true;5;P6
20;222;RUN;D3  ;true;0;P7
20;223;RUN;CPU ;true;5;P6
20;223;RUN;D3  ;true;0;P7
20;224;RUN;CPU ;true;5;P6
20;224;RUN;D3  ;true;0;P7
20;225;RUN;CPU ;true;5;P6
20;225;FIM;CPU ;true;5;P6
20;225;INI;CPU ;true;4;P5
20;225;INI;D1  ;true;0;P6
20;225;RUN;D3  ;true;0;P7
20;225;FIM;D3  ;true;0;P7
20;226;RUN;CPU ;true;4;P5
20;226;RUN;D1  ;true;0;P6
20;227;RUN;CPU ;true;4;P5
20;227;RUN;D1  ;true;0;P6
20;228;RUN;CPU ;true;4;P5
20;228;RUN;D1  ;true;0;P6
20;229;RUN;CPU ;true;4;P5
20;229;RUN;D1  ;true;0;P6
20;230;RUN;CPU ;true;4;P5
20;230;RUN;D1  ;true;0;P6
20;231;RUN;CPU ;true;4;P5
20;231;RUN;D1  ;true;0;P6
20;232;RUN;CPU ;true;4;P5
20;232;RUN;D1  ;true;0;P6
20;233;RUN;CPU ;true;4;P5
20;233;RUN;D1  ;true;0;P6
20;234;RUN;CPU ;true;4;P5
20;234;RUN;D1  ;true;0;P6
20;235;RUN;CPU ;true;4;P5
20;235;RUN;D1  ;true;0;P6
20;236;RUN;CPU ;true;4;P5
20;236;RUN;D1  ;true;0;P6
20;237;RUN;CPU ;true;4;P5
20;237;RUN;D1  ;true;0;P6
20;238;RUN;CPU ;true;4;P5
20;238;RUN;D1  ;true;0;P6
20;239;RUN;CPU ;true;4;P5
20;239;RUN;D1  ;true;0;P6
20;240;RUN;CPU ;true;4;P5
20;240;FIM;CPU ;true;4;P5
20;240;INI;CPU ;true;3;P4
20;240;RUN;D1  ;true;0;P6
20;240;FIM;D1  ;true;0;P6
20;240;INI;D3  ;true;0;P5
20;241;RUN;CPU ;true;3;P4
20;241;RUN;D3  ;true;0;P5
20;242;RUN;CPU ;true;3;P4
20;242;RUN;D3  ;true;0;P5
20;243;RUN;CPU ;true;3;P4
20;243;RUN;D3  ;true;0;P5
20;244;RUN;CPU ;true;3;P4
20;244;RUN;D3  ;true;0;P5
20;245;RUN;CPU ;true;3;P4
20;245;RUN;D3  ;true;0;P5
20;246;RUN;CPU ;true;3;P4
20;246;RUN;D3  ;true;0;P5
20;247;RUN;CPU ;true;3;P4
20;247;RUN;D3  ;true;0;P5
20;248;RUN;CPU ;true;3;P4
20;248;RUN;D3  ;true;0;P5
20;249;RUN;CPU ;true;3;P4
20;249;RUN;D3  ;true;0;P5
20;250;RUN;CPU ;true;3;P4
20;250;RUN;D3  ;true;0;P5
20;251;RUN;CPU ;true;3;P4
20;251;RUN;D3  ;true;0;P5
20;252;RUN;CPU ;true;3;P4
20;252;RUN;D3  ;true;0;P5
20;253;RUN;CPU ;true;3;P4
20;253;RUN;D3  ;true;0;P5
20;254;RUN;CPU ;true;3;P4
20;254;RUN;D3  ;true;0;P5
20;255;RUN;CPU ;true;3;P4
20;255;FIM;CPU ;true;3;P4
20;255;INI;CPU ;true;2;P3
20;255;INI;D1  ;true;0;P4
20;255;RUN;D3  ;true;0;P5
20;255;FIM;D3  ;true;0;P5
20;256;RUN;CPU ;true;2;P3
20;256;RUN;D1  ;true;0;P4
20;257;RUN;CPU ;true;2;P3
20;257;RUN;D1  ;true;0;P4
20;258;RUN;CPU ;true;2;P3
20;258;RUN;D1  ;true;0;P4
20;259;RUN;CPU ;true;2;P3
20;259;RUN;D1  ;true;0;P4
20;260;RUN;CPU ;true;2;P3
20;260;RUN;D1  ;true;0;P4
20;261;RUN;CPU ;true;2;P3
20;261;RUN;D1  ;true;0;P4
20;262;RUN;CPU ;true;2;P3
20;262;RUN;D1  ;true;0;P4
20;263;RUN;CPU ;true;2;P3
20;263;RUN;D1  ;true;0;P4
20;264;RUN;CPU ;true;2;P3
20;264;RUN;D1  ;true;0;P4
20;265;RUN;CPU ;true;2;P3
20;265;RUN;D1  ;true;0;P4
20;266;RUN;CPU ;true;2;P3
20;266;RUN;D1  ;true;0;P4
20;267;RUN;CPU ;true;2;P3
20;267;RUN;D1  ;true;0;P4
20;268;RUN;CPU ;true;2;P3
20;268;RUN;D1  ;true;0;P4
20;269;RUN;CPU ;true;2;P3
20;269;RUN;D1  ;true;0;P4
20;270;RUN;CPU ;true;2;P3
20;270;FIM;CPU ;true;2;P3
20;270;INI;CPU ;true;1;P2
20;270;RUN;D1  ;true;1;P4
20;270;FIM;D1  ;true;1;P4
20;270;INI;D1  ;true;0;P3
20;271;RUN;CPU ;true;1;P2
20;271;RUN;D1  ;true;0;P3
20;272;RUN;CPU ;true;1;P2
20;272;RUN;D1  ;true;0;P3
20;273;RUN;CPU ;true;1;P2
20;273;RUN;D1  ;true;0;P3
20;274;RUN;CPU ;true;1;P2
20;274;RUN;D1  ;true;0;P3
20;275;RUN;CPU ;true;1;P2
20;275;RUN;D1  ;true;0;P3
20;276;RUN;CPU ;true;1;P2
20;276;RUN;D1  ;true;0;P3
20;277;RUN;CPU ;true;1;P2
20;277;RUN;D1  ;true;0;P3
20;278;RUN;CPU ;true;1;P2
20;278;RUN;D1  ;true;0;P3
20;279;RUN;CPU ;true;1;P2
20;279;RUN;D1  ;true;0;P3
20;280;RUN;CPU ;true;1;P2
20;280;RUN;D1  ;true;0;P3
20;281;RUN;CPU ;true;1;P2
20;281;RUN;D1  ;true;0;P3
20;282;RUN;CPU ;true;1;P2
20;282;RUN;D1  ;true;0;P3
20;283;RUN;CPU ;true;1;P2
20;283;RUN;D1  ;true;0;P3
20;284;RUN;CPU ;true;1;P2
20;284;RUN;D1  ;true;0;P3
20;285;RUN;CPU ;true;1;P2
20;285;FIM;CPU ;true;1;P2
20;285;INI;CPU ;true;0;P1
20;285;RUN;D1  ;true;0;P3
20;285;FIM;D1  ;true;0;P3
20;285;INI;D2  ;true;0;P2
20;286;RUN;CPU ;true;0;P1
20;286;RUN;D2  ;true;0;P2
20;287;RUN;CPU ;true;0;P1
20;287;RUN;D2  ;true;0;P2
20;288;RUN;CPU ;true;0;P1
20;288;RUN;D2  ;true;0;P2
20;289;RUN;CPU ;true;0;P1
20;289;RUN;D2  ;true;0;P2
20;290;RUN;CPU ;true;0;P1
20;290;RUN;D2  ;true;0;P2
20;291;RUN;CPU ;true;0;P1
20;291;RUN;D2  ;true;0;P2
20;292;RUN;CPU ;true;0;P1
20;292;RUN;D2  ;true;0;P2
20;293;RUN;CPU ;true;0;P1
20;293;RUN;D2  ;true;0;P2
20;294;RUN;CPU ;true;0;P1
20;294;RUN;D2  ;true;0;P2
20;295;RUN;CPU ;true;0;P1
20;295;RUN;D2  ;true;0;P2
20;296;RUN;CPU ;true;0;P1
20;296;RUN;D2  ;true;0;P2
20;297;RUN;CPU ;true;0;P1
20;297;RUN;D2  ;true;0;P2
20;298;RUN;CPU ;true;0;P1
20;298;RUN;D2  ;true;0;P2
20;299;RUN;CPU ;true;0;P1
20;299;RUN;D2  ;true;0;P2
20;300;RUN;CPU ;true;0;P1
20;300;FIM;CPU ;true;0;P1
20;300;RUN;D2  ;true;0;P2
20;300;INI;D3  ;true;0;P1
20;301;RUN;D2  ;true;0;P2
20;301;RUN;D3  ;true;0;P1
20;302;RUN;D2  ;true;0;P2
20;302;RUN;D3  ;true;0;P1
20;303;RUN;D2  ;true;0;P2
20;303;RUN;D3  ;true;0;P1
20;304;RUN;D2  ;true;0;P2
20;304;RUN;D3  ;true;0;P1
20;305;RUN;D2  ;true;0;P2
20;305;RUN;D3  ;true;0;P1
20;306;RUN;D2  ;true;0;P2
20;306;RUN;D3  ;true;0;P1
20;307;RUN;D2  ;true;0;P2
20;307;RUN;D3  ;true;0;P1
20;308;RUN;D2  ;true;0;P2
20;308;RUN;D3  ;true;0;P1
20;309;RUN;D2  ;true;0;P2
20;309;RUN;D3  ;true;0;P1
20;310;RUN;D2  ;true;0;P2
20;310;FIM;D2  ;true;0;P2
20;310;RUN;D3  ;true;0;P1
20;311;RUN;D3  ;true;0;P1
20;312;RUN;D3  ;true;0;P1
20;313;RUN;D3  ;true;0;P1
20;314;RUN;D3  ;true;0;P1
20;315;RUN;D3  ;true;0;P1
20;315;FIM;D3  ;true;0;P1
21;0;INI;CPU ;true;20;P21
21;1;RUN;CPU ;true;20;P21
21;2;RUN;CPU ;true;20;P21
21;3;RUN;CPU ;true;20;P21
21;4;RUN;CPU ;true;20;P21
21;5;RUN;CPU ;true;20;P21
21;6;RUN;CPU ;true;20;P21
21;7;RUN;CPU ;true;20;P21
21;8;RUN;CPU ;true;20;P21
21;9;RUN;CPU ;true;20;P21
21;10;RUN;CPU ;true;20;P21
21;11;RUN;CPU ;true;20;P21
21;12;RUN;CPU ;true;20;P21
21;13;RUN;CPU ;true;20;P21
21;14;RUN;CPU ;true;20;P21
21;15;RUN;CPU ;true;20;P21
21;15;FIM;CPU ;true;20;P21
21;15;INI;CPU ;true;19;P20
21;15;INI;D2  ;true;0;P21
21;16;RUN;CPU ;true;19;P20
21;16;RUN;D2  ;true;0;P21
21;17;RUN;CPU ;true;19;P20
21;17;RUN;D2  ;true;0;P21
21;18;RUN;CPU ;true;19;P20
21;18;RUN;D2  ;true;0;P21
21;19;RUN;CPU ;true;19;P20
21;19;RUN;D2  ;true;0;P21
21;20;RUN;CPU ;true;19;P20
21;20;RUN;D2  ;true;0;P21
21;21;RUN;CPU ;true;19;P20
21;21;RUN;D2  ;true;0;P21
21;22;RUN;CPU ;true;19;P20
21;22;RUN;D2  ;true;0;P21
21;23;RUN;CPU ;true;19;P20
21;23;RUN;D2  ;true;0;P21
21;24;RUN;CPU ;true;19;P20
21;24;RUN;D2  ;true;0;P21
21;25;RUN;CPU ;true;19;P20
21;25;RUN;D2  ;true;0;P21
21;26;RUN;CPU ;true;19;P20
21;26;RUN;D2  ;true;0;P21
21;27;RUN;CPU ;true;19;P20
21;27;RUN;D2  ;true;0;P21
21;28;RUN;CPU ;true;19;P20
21;28;RUN;D2  ;true;0;P21
21;29;RUN;CPU ;true;19;P20
21;29;RUN;D2  ;true;0;P21
21;30;RUN;CPU ;true;19;P20
21;30;FIM;CPU ;true;19;P20
21;30;INI;CPU ;true;18;P19
21;30;INI;D1  ;true;0;P20
21;30;RUN;D2  ;true;0;P21
21;31;RUN;CPU ;true;18;P19
21;31;RUN;D1  ;true;0;P20
21;31;RUN;D2  ;true;0;P21
21;32;RUN;CPU ;true;18;P19
21;32;RUN;D1  ;true;0;P20
21;32;RUN;D2  ;true;0;P21
21;33;RUN;CPU ;true;18;P19
21;33;RUN;D1  ;true;0;P20
21;33;RUN;D2  ;true;0;P21
21;34;RUN;CPU ;true;18;P19
21;34;RUN;D1  ;true;0;P20
21;34;RUN;D2  ;true;0;P21
21;35;RUN;CPU ;true;18;P19
21;35;RUN;D1  ;true;0;P20
21;35;RUN;D2  ;true;0;P21
21;36;RUN;CPU ;true;18;P19
21;36;RUN;D1  ;true;0;P20
21;36;RUN;D2  ;true;0;P21
21;37;RUN;CPU ;true;18;P19
21;37;RUN;D1  ;true;0;P20
21;37;RUN;D2  ;true;0;P21
21;38;RUN;CPU ;true;18;P19
21;38;RUN;D1  ;true;0;P20
21;38;RUN;D2  ;true;0;P21
21;39;RUN;CPU ;true;18;P19
21;39;RUN;D1  ;true;0;P20
21;39;RUN;D2  ;true;0;P21
21;40;RUN;CPU ;true;18;P19
21;40;RUN;D1  ;true;0;P20
21;40;RUN;D2  ;true;0;P21
21;40;FIM;D2  ;true;0;P21
21;41;RUN;CPU ;true;18;P19
21;41;RUN;D1  ;true;0;P20
21;42;RUN;CPU ;true;18;P19
21;42;RUN;D1  ;true;0;P20
21;43;RUN;CPU ;true;18;P19
21;43;RUN;D1  ;true;0;P20
21;44;RUN;CPU ;true;18;P19
21;44;RUN;D1  ;true;0;P20
21;45;RUN;CPU ;true;18;P19
21;45;FIM;CPU ;true;18;P19
21;45;INI;CPU ;true;17;P18
21;45;RUN;D1  ;true;0;P20
21;45;FIM;D1  ;true;0;P20
21;46;RUN;CPU ;true;17;P18
21;47;RUN;CPU ;true;17;P18
21;48;RUN;CPU ;true;17;P18
21;49;RUN;CPU ;true;17;P18
21;50;RUN;CPU ;true;17;P18
21;51;RUN;CPU ;true;17;P18
21;52;RUN;CPU ;true;17;P18
21;53;RUN;CPU ;true;17;P18
21;54;RUN;CPU ;true;17;P18
21;55;RUN;CPU ;true;17;P18
21;56;RUN;CPU ;true;17;P18
21;57;RUN;CPU ;true;17;P18
21;58;RUN;CPU ;true;17;P18
21;59;RUN;CPU ;true;17;P18
21;60;RUN;CPU ;true;17;P18
21;60;FIM;CPU ;true;17;P18
21;60;INI;CPU ;true;16;P17
21;60;INI;D1  ;true;0;P18
21;61;RUN;CPU ;true;16;P17
21;61;RUN;D1  ;true;0;P18
21;62;RUN;CPU ;true;16;P17
21;62;RUN;D1  ;true;0;P18
21;63;RUN;CPU ;true;16;P17
21;63;RUN;D1  ;true;0;P18
21;64;RUN;CPU ;true;16;P17
21;64;RUN;D1  ;true;0;P18
21;65;RUN;CPU ;true;16;P17
21;65;RUN;D1  ;true;0;P18
21;66;RUN;CPU ;true;16;P17
21;66;RUN;D1  ;true;0;P18
21;67;RUN;CPU ;true;16;P17
21;67;RUN;D1  ;true;0;P18
21;68;RUN;CPU ;true;16;P17
21;68;RUN;D1  ;true;0;P18
21;69;RUN;CPU ;true;16;P17
21;69;RUN;D1  ;true;0;P18
21;70;RUN;CPU ;true;16;P17
21;70;RUN;D1  ;true;0;P18
21;71;RUN;CPU ;true;16;P17
21;71;RUN;D1  ;true;0;P18
21;72;RUN;CPU ;true;16;P17
21;72;RUN;D1  ;true;0;P18
21;73;RUN;CPU ;true;16;P17
21;73;RUN;D1  ;true;0;P18
21;74;RUN;CPU ;true;16;P17
21;74;RUN;D1  ;true;0;P18
21;75;RUN;CPU ;true;16;P17
21;75;FIM;CPU ;true;16;P17
21;75;INI;CPU ;true;15;P16
21;75;RUN;D1  ;true;0;P18
21;75;FIM;D1  ;true;0;P18
21;75;INI;D3  ;true;0;P17
21;76;RUN;CPU ;true;15;P16
21;76;RUN;D3  ;true;0;P17
21;77;RUN;CPU ;true;15;P16
21;77;RUN;D3  ;true;0;P17
21;78;RUN;CPU ;true;15;P16
21;78;RUN;D3  ;true;0;P17
21;79;RUN;CPU ;true;15;P16
21;79;RUN;D3  ;true;0;P17
21;80;RUN;CPU ;true;15;P16
21;80;RUN;D3  ;true;0;P17
21;81;RUN;CPU ;true;15;P16
21;81;RUN;D3  ;true;0;P17
21;82;RUN;CPU ;true;15;P16
21;82;RUN;D3  ;true;0;P17
21;83;RUN;CPU ;true;15;P16
21;83;RUN;D3  ;true;0;P17
21;84;RUN;CPU ;true;15;P16
21;84;RUN;D3  ;true;0;P17
21;85;RUN;CPU ;true;15;P16
21;85;RUN;D3  ;true;0;P17
21;86;RUN;CPU ;true;15;P16
21;86;RUN;D3  ;true;0;P17
21;87;RUN;CPU ;true;15;P16
21;87;RUN;D3  ;true;0;P17
21;88;RUN;CPU ;true;15;P16
21;88;RUN;D3  ;true;0;P17
21;89;RUN;CPU ;true;15;P16
